Date,Year,Month,Quarter,Branch,ProductCategory,ProductName,UnitsSold,UnitPrice,TotalSales,COGS,Profit Margin,GrossProfit,OperatingExpenses,Expense Ratio,NetProfit,PaymentMethod,Region
05-05-2024,2024,5,Q2,Store_8,Groceries,Bread,18,461.91,8314.38,3871.31,53.44%,4443.07,1328.07,15.97%,3115.00,Digital Wallet,South
07-12-2024,2024,12,Q4,Store_5,Home Decor,Chair,12,421.51,5058.12,2953.15,41.62%,2104.97,1359.78,26.88%,745.19,Card,East
03-10-2023,2023,10,Q4,Store_10,Toys,Puzzle,13,50.34,654.42,314.65,51.92%,339.77,183.97,28.11%,155.80,Digital Wallet,West
23-10-2022,2022,10,Q4,Store_9,Sports,Gym Bag,16,180.07,2881.12,2002.43,30.50%,878.69,513.39,17.82%,365.30,Cash,West
05-04-2024,2024,4,Q2,Store_1,Clothing,Shoes,3,90.79,272.37,144.78,46.84%,127.59,72.52,26.63%,55.07,Cash,East
21-08-2022,2022,8,Q3,Store_2,Electronics,Laptop,14,410.87,5752.18,4266.78,25.82%,1485.40,813.42,14.14%,671.98,Cash,North
24-02-2022,2022,2,Q1,Store_3,Sports,Basketball,18,365.19,6573.42,4757.24,27.63%,1816.18,1971.56,29.99%,-155.38,Cash,West
03-08-2024,2024,8,Q3,Store_4,Electronics,Laptop,3,306.14,918.42,698.66,23.93%,219.76,108.42,11.81%,111.34,Cash,West
10-07-2022,2022,7,Q3,Store_3,Electronics,Camera,17,389.68,6624.56,4604.03,30.50%,2020.53,892.01,13.47%,1128.52,Digital Wallet,South
12-02-2024,2024,2,Q1,Store_1,Groceries,Fruits,7,317.81,2224.67,1333.33,40.07%,891.34,591.19,26.57%,300.15,Digital Wallet,South
23-12-2023,2023,12,Q4,Store_9,Toys,Lego Set,10,278.9,2789.00,1602.78,42.53%,1186.22,279.83,10.03%,906.39,Cash,South
31-03-2023,2023,3,Q1,Store_10,Electronics,Laptop,11,198.45,2182.95,1355.83,37.89%,827.12,557.22,25.53%,269.90,Card,North
06-11-2023,2023,11,Q4,Store_9,Toys,Doll,4,102.64,410.56,253.27,38.31%,157.29,94.88,23.11%,62.41,Card,North
03-06-2022,2022,6,Q2,Store_4,Home Decor,Sofa,10,462.59,4625.90,3260.92,29.51%,1364.98,907.93,19.63%,457.05,Card,East
16-10-2024,2024,10,Q4,Store_4,Electronics,Camera,15,161.14,2417.10,1226.66,49.25%,1190.44,704.40,29.14%,486.04,Digital Wallet,North
16-07-2023,2023,7,Q3,Store_9,Sports,Gym Bag,16,455.29,7284.64,3788.1,48.00%,3496.54,1303.57,17.89%,2192.97,Cash,North
29-12-2024,2024,12,Q4,Store_7,Electronics,Camera,8,493.35,3946.80,2861.25,27.50%,1085.55,584.68,14.81%,500.87,Digital Wallet,South
05-08-2022,2022,8,Q3,Store_3,Clothing,Dress,1,84.21,84.21,49.23,41.54%,34.98,12.62,14.99%,22.36,Cash,South
23-02-2023,2023,2,Q1,Store_4,Sports,Basketball,5,440.4,2202.00,1017.55,53.79%,1184.45,456.54,20.73%,727.91,Card,North
19-05-2022,2022,5,Q2,Store_4,Sports,Gym Bag,5,499.03,2495.15,1950.91,21.81%,544.24,429.11,17.20%,115.13,Card,North
27-11-2023,2023,11,Q4,Store_6,Groceries,Bread,18,308.77,5557.86,2939.89,47.10%,2617.97,1161.75,20.90%,1456.22,Card,North
30-12-2023,2023,12,Q4,Store_8,Sports,Basketball,15,490.18,7352.70,4520.51,38.52%,2832.19,1475.88,20.07%,1356.31,Digital Wallet,West
06-10-2022,2022,10,Q4,Store_8,Groceries,Eggs,13,264.49,3438.37,1541.06,55.18%,1897.31,922.79,26.84%,974.52,Digital Wallet,East
08-01-2022,2022,1,Q1,Store_10,Toys,Puzzle,7,309.76,2168.32,1672.53,22.87%,495.79,530.31,24.46%,-34.52,Card,East
11-08-2024,2024,8,Q3,Store_4,Sports,Basketball,6,166.52,999.12,428.28,57.13%,570.84,158.38,15.85%,412.46,Cash,East
25-05-2024,2024,5,Q2,Store_10,Toys,Puzzle,18,62.12,1118.16,827.09,26.03%,291.07,179.50,16.05%,111.57,Cash,South
22-12-2022,2022,12,Q4,Store_3,Electronics,Tablet,5,374.81,1874.05,763.02,59.28%,1111.03,335.00,17.88%,776.03,Digital Wallet,South
06-01-2023,2023,1,Q1,Store_5,Clothing,Shoes,6,425.97,2555.82,1170.8,54.19%,1385.02,270.80,10.60%,1114.22,Digital Wallet,North
04-09-2023,2023,9,Q3,Store_6,Home Decor,Lamp,19,33.9,644.10,415.24,35.53%,228.86,174.93,27.16%,53.93,Card,East
20-05-2023,2023,5,Q2,Store_6,Toys,Puzzle,10,480.15,4801.50,3409.1,29.00%,1392.40,993.90,20.70%,398.50,Digital Wallet,West
15-11-2024,2024,11,Q4,Store_7,Groceries,Eggs,18,278.1,5005.80,3746.66,25.15%,1259.14,1486.62,29.70%,-227.48,Cash,East
01-07-2022,2022,7,Q3,Store_6,Electronics,Smartphone,13,9.57,124.41,91.51,26.44%,32.90,25.24,20.29%,7.66,Card,South
04-02-2024,2024,2,Q1,Store_8,Home Decor,Lamp,9,480.36,4323.24,1923.13,55.52%,2400.11,698.61,16.16%,1701.50,Digital Wallet,East
04-11-2024,2024,11,Q4,Store_4,Home Decor,Curtains,11,217.8,2395.80,1096.96,54.21%,1298.84,401.78,16.77%,897.06,Card,East
26-08-2024,2024,8,Q3,Store_4,Clothing,Jacket,8,123.98,991.84,413.93,58.27%,577.91,146.52,14.77%,431.39,Cash,South
26-07-2023,2023,7,Q3,Store_10,Clothing,Jacket,15,383.64,5754.60,3737.7,35.05%,2016.90,1504.77,26.15%,512.13,Card,West
12-11-2024,2024,11,Q4,Store_4,Home Decor,Lamp,12,270.58,3246.96,2192.28,32.48%,1054.68,496.54,15.29%,558.14,Cash,East
04-01-2022,2022,1,Q1,Store_6,Electronics,Tablet,9,463.15,4168.35,3001.92,27.98%,1166.43,633.83,15.21%,532.60,Cash,South
02-03-2024,2024,3,Q1,Store_4,Clothing,Jeans,7,148.16,1037.12,522.27,49.64%,514.85,181.67,17.52%,333.18,Cash,South
03-09-2023,2023,9,Q3,Store_4,Home Decor,Table,11,435.32,4788.52,3577.93,25.28%,1210.59,1184.34,24.73%,26.25,Card,East
14-02-2023,2023,2,Q1,Store_8,Electronics,Laptop,15,320.06,4800.90,3608.9,24.83%,1192.00,1013.82,21.12%,178.18,Digital Wallet,North
17-06-2023,2023,6,Q2,Store_5,Clothing,Jacket,2,129.03,258.06,157.2,39.08%,100.86,51.36,19.90%,49.50,Digital Wallet,South
13-09-2022,2022,9,Q3,Store_10,Electronics,Tablet,11,346.74,3814.14,2951.41,22.62%,862.73,926.03,24.28%,-63.30,Card,West
21-09-2022,2022,9,Q3,Store_3,Clothing,Jeans,19,7.82,148.58,67.6,54.50%,80.98,27.91,18.78%,53.07,Digital Wallet,West
11-08-2024,2024,8,Q3,Store_7,Electronics,Tablet,12,162.81,1953.72,1348.28,30.99%,605.44,293.94,15.05%,311.50,Card,North
28-01-2022,2022,1,Q1,Store_2,Sports,Tennis Racket,10,312.11,3121.10,1318.56,57.75%,1802.54,628.53,20.14%,1174.01,Card,West
03-07-2023,2023,7,Q3,Store_1,Toys,Board Game,2,51.45,102.90,74.53,27.57%,28.37,19.10,18.56%,9.27,Digital Wallet,West
05-04-2024,2024,4,Q2,Store_1,Electronics,Headphones,12,73.45,881.40,516.1,41.45%,365.30,191.30,21.70%,174.00,Digital Wallet,West
08-07-2023,2023,7,Q3,Store_2,Groceries,Milk,18,453.69,8166.42,3414.13,58.19%,4752.29,2229.58,27.30%,2522.71,Digital Wallet,East
28-10-2023,2023,10,Q4,Store_1,Home Decor,Table,2,252.67,505.34,299.89,40.66%,205.45,66.49,13.16%,138.96,Card,North
13-12-2023,2023,12,Q4,Store_8,Clothing,Shoes,5,218.38,1091.90,483.28,55.74%,608.62,200.58,18.37%,408.04,Cash,East
06-01-2024,2024,1,Q1,Store_1,Sports,Gym Bag,18,192.87,3471.66,1913.74,44.88%,1557.92,836.07,24.08%,721.85,Digital Wallet,West
08-10-2024,2024,10,Q4,Store_1,Groceries,Rice,18,97.35,1752.30,764.72,56.36%,987.58,285.04,16.27%,702.54,Digital Wallet,South
30-01-2024,2024,1,Q1,Store_5,Groceries,Eggs,19,472.56,8978.64,5186.68,42.23%,3791.96,2085.85,23.23%,1706.11,Card,East
09-07-2024,2024,7,Q3,Store_4,Clothing,Jacket,16,53.45,855.20,524.51,38.67%,330.69,212.80,24.88%,117.89,Cash,North
16-07-2024,2024,7,Q3,Store_4,Toys,Doll,3,243.59,730.77,528.86,27.63%,201.91,80.39,11.00%,121.52,Digital Wallet,South
09-08-2024,2024,8,Q3,Store_4,Toys,Doll,12,361.1,4333.20,3057.25,29.45%,1275.95,1254.11,28.94%,21.84,Digital Wallet,East
16-10-2022,2022,10,Q4,Store_7,Home Decor,Lamp,19,352.17,6691.23,3096.89,53.72%,3594.34,1126.23,16.83%,2468.11,Cash,South
25-08-2023,2023,8,Q3,Store_2,Groceries,Eggs,2,457.02,914.04,718.29,21.42%,195.75,117.73,12.88%,78.02,Cash,South
23-08-2022,2022,8,Q3,Store_2,Home Decor,Curtains,15,182.09,2731.35,1393.55,48.98%,1337.80,581.19,21.28%,756.61,Digital Wallet,East
21-12-2022,2022,12,Q4,Store_5,Clothing,Dress,6,81.44,488.64,263.07,46.16%,225.57,71.00,14.53%,154.57,Digital Wallet,North
26-01-2022,2022,1,Q1,Store_1,Electronics,Laptop,5,491.96,2459.80,1400.39,43.07%,1059.41,713.01,28.99%,346.40,Card,South
27-09-2022,2022,9,Q3,Store_6,Sports,Basketball,19,447.34,8499.46,3630.95,57.28%,4868.51,1692.46,19.91%,3176.05,Digital Wallet,East
17-10-2022,2022,10,Q4,Store_2,Electronics,Headphones,19,465.64,8847.16,6367.08,28.03%,2480.08,1377.01,15.56%,1103.07,Digital Wallet,South
26-08-2024,2024,8,Q3,Store_10,Groceries,Milk,18,75.67,1362.06,599.08,56.02%,762.98,191.37,14.05%,571.61,Card,South
14-03-2024,2024,3,Q1,Store_4,Groceries,Rice,8,415.63,3325.04,2322.04,30.17%,1003.00,598.80,18.01%,404.20,Card,North
20-12-2023,2023,12,Q4,Store_2,Home Decor,Sofa,19,403.73,7670.87,4102.51,46.52%,3568.36,1297.04,16.91%,2271.32,Digital Wallet,West
17-04-2023,2023,4,Q2,Store_4,Sports,Football,12,177.67,2132.04,1595.52,25.16%,536.52,562.05,26.36%,-25.53,Card,East
21-10-2024,2024,10,Q4,Store_5,Groceries,Eggs,17,113.12,1923.04,1233.01,35.88%,690.03,407.14,21.17%,282.89,Cash,South
19-07-2023,2023,7,Q3,Store_7,Clothing,Jeans,8,490.34,3922.72,1627.66,58.51%,2295.06,561.61,14.32%,1733.45,Card,West
19-06-2022,2022,6,Q2,Store_4,Home Decor,Chair,5,453.61,2268.05,1593.86,29.73%,674.19,671.98,29.63%,2.21,Card,North
13-12-2022,2022,12,Q4,Store_2,Home Decor,Lamp,17,296.66,5043.22,3352.53,33.52%,1690.69,771.43,15.30%,919.26,Cash,South
27-10-2024,2024,10,Q4,Store_1,Clothing,Jacket,1,120.31,120.31,82.93,31.07%,37.38,29.83,24.79%,7.55,Cash,South
11-12-2023,2023,12,Q4,Store_4,Clothing,Dress,7,163.25,1142.75,797.27,30.23%,345.48,235.86,20.64%,109.62,Cash,North
03-06-2023,2023,6,Q2,Store_9,Home Decor,Table,8,157.37,1258.96,625.03,50.35%,633.93,184.71,14.67%,449.22,Card,East
27-08-2023,2023,8,Q3,Store_4,Groceries,Rice,4,325.73,1302.92,760.35,41.64%,542.57,268.48,20.61%,274.09,Cash,North
30-05-2022,2022,5,Q2,Store_1,Clothing,Shirt,2,443.07,886.14,542.41,38.79%,343.73,166.78,18.82%,176.95,Card,East
28-12-2022,2022,12,Q4,Store_7,Sports,Tennis Racket,10,34.32,343.20,200.02,41.72%,143.18,59.68,17.39%,83.50,Card,East
08-10-2022,2022,10,Q4,Store_9,Electronics,Laptop,19,242.52,4607.88,2676.65,41.91%,1931.23,476.08,10.33%,1455.15,Digital Wallet,West
19-04-2022,2022,4,Q2,Store_9,Home Decor,Lamp,13,428.45,5569.85,3458.2,37.91%,2111.65,1207.80,21.68%,903.85,Cash,South
02-04-2023,2023,4,Q2,Store_5,Sports,Running Shoes,9,315.84,2842.56,1998.49,29.69%,844.07,365.80,12.87%,478.27,Digital Wallet,East
31-10-2022,2022,10,Q4,Store_8,Home Decor,Lamp,16,289.78,4636.48,2105.05,54.60%,2531.43,971.35,20.95%,1560.08,Card,West
22-04-2024,2024,4,Q2,Store_8,Groceries,Eggs,3,274,822.00,329.47,59.92%,492.53,196.68,23.93%,295.85,Digital Wallet,North
26-12-2023,2023,12,Q4,Store_8,Groceries,Bread,3,142.4,427.20,176.49,58.69%,250.71,128.14,30.00%,122.57,Cash,West
29-11-2024,2024,11,Q4,Store_1,Sports,Basketball,8,15.83,126.64,81.39,35.73%,45.25,13.45,10.62%,31.80,Card,North
27-03-2023,2023,3,Q1,Store_10,Sports,Football,19,214.58,4077.02,2923.5,28.29%,1153.52,444.77,10.91%,708.75,Digital Wallet,North
20-09-2023,2023,9,Q3,Store_8,Groceries,Milk,6,209.2,1255.20,753.31,39.98%,501.89,137.32,10.94%,364.57,Digital Wallet,East
24-08-2023,2023,8,Q3,Store_1,Electronics,Smartphone,3,170.74,512.22,259.91,49.26%,252.31,127.42,24.88%,124.89,Card,West
10-09-2023,2023,9,Q3,Store_3,Clothing,Jeans,6,78.09,468.54,230.63,50.78%,237.91,83.11,17.74%,154.80,Digital Wallet,North
29-05-2022,2022,5,Q2,Store_5,Clothing,Jacket,14,282.65,3957.10,2639.48,33.30%,1317.62,485.05,12.26%,832.57,Cash,South
29-08-2024,2024,8,Q3,Store_5,Toys,Board Game,8,327.36,2618.88,2064.43,21.17%,554.45,508.26,19.41%,46.19,Digital Wallet,South
29-10-2023,2023,10,Q4,Store_5,Toys,Board Game,1,58.95,58.95,28.97,50.86%,29.98,15.86,26.90%,14.12,Cash,North
10-10-2023,2023,10,Q4,Store_10,Groceries,Eggs,11,315.12,3466.32,2497.6,27.95%,968.72,853.75,24.63%,114.97,Cash,East
04-09-2024,2024,9,Q3,Store_8,Electronics,Laptop,17,119.46,2030.82,1214.07,40.22%,816.75,221.75,10.92%,595.00,Card,North
13-06-2022,2022,6,Q2,Store_5,Toys,Lego Set,18,33.61,604.98,295.74,51.12%,309.24,113.53,18.77%,195.71,Card,South
13-04-2024,2024,4,Q2,Store_6,Sports,Running Shoes,10,124.88,1248.80,906.05,27.45%,342.75,366.40,29.34%,-23.65,Cash,North
26-02-2022,2022,2,Q1,Store_1,Sports,Running Shoes,13,339.23,4409.99,3032.51,31.24%,1377.48,972.31,22.05%,405.17,Cash,West
20-01-2023,2023,1,Q1,Store_1,Toys,Action Figure,14,310.68,4349.52,3154.22,27.48%,1195.30,795.85,18.30%,399.45,Cash,South
07-08-2022,2022,8,Q3,Store_7,Toys,Puzzle,10,363.5,3635.00,2522.2,30.61%,1112.80,1048.84,28.85%,63.96,Cash,West
05-06-2024,2024,6,Q2,Store_10,Electronics,Headphones,3,192.56,577.68,299.76,48.11%,277.92,68.16,11.80%,209.76,Cash,West
22-10-2022,2022,10,Q4,Store_3,Toys,Doll,6,129.04,774.24,432.23,44.17%,342.01,108.65,14.03%,233.36,Card,North
12-09-2024,2024,9,Q3,Store_7,Home Decor,Lamp,10,483.43,4834.30,3782.3,21.76%,1052.00,962.83,19.92%,89.17,Card,North
28-09-2023,2023,9,Q3,Store_2,Groceries,Bread,3,301.13,903.39,511.77,43.35%,391.62,227.07,25.14%,164.55,Cash,East
26-03-2024,2024,3,Q1,Store_2,Sports,Running Shoes,18,66.92,1204.56,788.1,34.57%,416.46,294.68,24.46%,121.78,Cash,West
04-04-2024,2024,4,Q2,Store_9,Toys,Lego Set,16,273.8,4380.80,3035.09,30.72%,1345.71,629.66,14.37%,716.05,Cash,East
23-02-2023,2023,2,Q1,Store_7,Toys,Board Game,6,268.59,1611.54,1273.78,20.96%,337.76,439.31,27.26%,-101.55,Cash,South
03-01-2023,2023,1,Q1,Store_3,Toys,Puzzle,17,219.29,3727.93,1806.92,51.53%,1921.01,906.07,24.30%,1014.94,Card,North
17-04-2022,2022,4,Q2,Store_3,Toys,Doll,6,161.09,966.54,565.21,41.52%,401.33,129.67,13.42%,271.66,Cash,East
17-01-2024,2024,1,Q1,Store_7,Electronics,Laptop,11,387.6,4263.60,2027.93,52.44%,2235.67,1258.15,29.51%,977.52,Cash,West
27-12-2024,2024,12,Q4,Store_6,Clothing,Shirt,6,19.66,117.96,62.11,47.35%,55.85,29.65,25.14%,26.20,Card,West
25-05-2023,2023,5,Q2,Store_9,Sports,Running Shoes,4,103.49,413.96,295.04,28.73%,118.92,107.73,26.02%,11.19,Card,East
09-09-2023,2023,9,Q3,Store_6,Toys,Action Figure,10,117.14,1171.40,837.66,28.49%,333.74,219.73,18.76%,114.01,Cash,North
16-06-2023,2023,6,Q2,Store_3,Clothing,Shoes,10,344.14,3441.40,1850.8,46.22%,1590.60,686.10,19.94%,904.50,Digital Wallet,East
23-06-2022,2022,6,Q2,Store_3,Toys,Action Figure,14,478.51,6699.14,4361.45,34.90%,2337.69,1108.48,16.55%,1229.21,Card,West
01-10-2022,2022,10,Q4,Store_10,Clothing,Jacket,1,201.65,201.65,154.63,23.32%,47.02,44.81,22.22%,2.21,Cash,East
18-04-2024,2024,4,Q2,Store_5,Sports,Football,5,280.27,1401.35,656.91,53.12%,744.44,326.46,23.30%,417.98,Digital Wallet,South
13-01-2023,2023,1,Q1,Store_3,Clothing,Jeans,13,400.79,5210.27,2558.65,50.89%,2651.62,833.03,15.99%,1818.59,Card,West
29-03-2022,2022,3,Q1,Store_6,Toys,Puzzle,7,184.01,1288.07,872.32,32.28%,415.75,173.77,13.49%,241.98,Card,East
31-01-2023,2023,1,Q1,Store_6,Electronics,Tablet,11,166.83,1835.13,877.31,52.19%,957.82,287.24,15.65%,670.58,Digital Wallet,East
25-07-2024,2024,7,Q3,Store_3,Toys,Action Figure,8,49.73,397.84,233.06,41.42%,164.78,53.92,13.55%,110.86,Cash,North
28-10-2022,2022,10,Q4,Store_5,Groceries,Milk,19,311.75,5923.25,3847.21,35.05%,2076.04,1364.55,23.04%,711.49,Digital Wallet,South
25-03-2022,2022,3,Q1,Store_2,Groceries,Milk,7,196.74,1377.18,1072.61,22.12%,304.57,193.17,14.03%,111.40,Cash,West
13-02-2022,2022,2,Q1,Store_7,Sports,Running Shoes,15,423.19,6347.85,3530.87,44.38%,2816.98,1565.14,24.66%,1251.84,Card,West
09-08-2023,2023,8,Q3,Store_9,Toys,Lego Set,15,366.76,5501.40,2533.3,53.95%,2968.10,861.42,15.66%,2106.68,Cash,North
08-05-2022,2022,5,Q2,Store_9,Electronics,Camera,8,180.49,1443.92,1125.39,22.06%,318.53,169.52,11.74%,149.01,Digital Wallet,South
10-12-2022,2022,12,Q4,Store_4,Toys,Doll,19,246.03,4674.57,2597.66,44.43%,2076.91,905.49,19.37%,1171.42,Card,West
20-02-2022,2022,2,Q1,Store_4,Home Decor,Table,13,381.01,4953.13,3924.84,20.76%,1028.29,1404.89,28.36%,-376.60,Digital Wallet,West
18-11-2023,2023,11,Q4,Store_6,Clothing,Jeans,19,404.14,7678.66,3343.25,56.46%,4335.41,1141.08,14.86%,3194.33,Digital Wallet,West
30-11-2022,2022,11,Q4,Store_5,Clothing,Jacket,1,451.58,451.58,348.24,22.88%,103.34,117.31,25.98%,-13.97,Digital Wallet,South
15-11-2024,2024,11,Q4,Store_4,Toys,Doll,4,389.51,1558.04,927.89,40.45%,630.15,315.12,20.23%,315.03,Digital Wallet,East
01-04-2022,2022,4,Q2,Store_5,Clothing,Shoes,9,182.05,1638.45,1147.98,29.93%,490.47,367.17,22.41%,123.30,Digital Wallet,North
03-08-2023,2023,8,Q3,Store_10,Groceries,Rice,5,47.68,238.40,152.33,36.10%,86.07,51.28,21.51%,34.79,Cash,South
04-11-2022,2022,11,Q4,Store_9,Home Decor,Curtains,15,57.88,868.20,524.02,39.64%,344.18,92.21,10.62%,251.97,Digital Wallet,South
04-02-2024,2024,2,Q1,Store_5,Groceries,Rice,16,200.4,3206.40,1400.79,56.31%,1805.61,562.22,17.53%,1243.39,Digital Wallet,South
29-05-2024,2024,5,Q2,Store_9,Home Decor,Chair,3,82.21,246.63,189.19,23.29%,57.44,26.24,10.64%,31.20,Card,East
03-03-2023,2023,3,Q1,Store_4,Sports,Basketball,17,444.13,7550.21,4733.3,37.31%,2816.91,1622.26,21.49%,1194.65,Card,West
16-01-2023,2023,1,Q1,Store_9,Toys,Action Figure,11,469.47,5164.17,2346.31,54.57%,2817.86,1094.84,21.20%,1723.02,Digital Wallet,West
25-06-2022,2022,6,Q2,Store_10,Toys,Doll,15,271.85,4077.75,2216.8,45.64%,1860.95,1222.18,29.97%,638.77,Digital Wallet,West
08-11-2024,2024,11,Q4,Store_9,Sports,Tennis Racket,5,56.59,282.95,202.45,28.45%,80.50,34.40,12.16%,46.10,Digital Wallet,South
18-12-2024,2024,12,Q4,Store_2,Toys,Puzzle,3,452.25,1356.75,801.75,40.91%,555.00,343.19,25.30%,211.81,Digital Wallet,North
10-03-2023,2023,3,Q1,Store_7,Home Decor,Table,12,20.4,244.80,184.16,24.77%,60.64,58.01,23.70%,2.63,Digital Wallet,West
14-03-2022,2022,3,Q1,Store_1,Groceries,Eggs,16,489.48,7831.68,5653.11,27.82%,2178.57,1654.51,21.13%,524.06,Digital Wallet,South
25-09-2023,2023,9,Q3,Store_10,Electronics,Headphones,1,497.06,497.06,300.44,39.56%,196.62,121.83,24.51%,74.79,Digital Wallet,West
10-06-2022,2022,6,Q2,Store_7,Sports,Tennis Racket,16,139.21,2227.36,1642.7,26.25%,584.66,643.53,28.89%,-58.87,Card,East
13-08-2024,2024,8,Q3,Store_8,Electronics,Tablet,3,280.51,841.53,539.02,35.95%,302.51,107.76,12.81%,194.75,Card,South
12-06-2024,2024,6,Q2,Store_9,Home Decor,Curtains,13,189.7,2466.10,1020.66,58.61%,1445.44,452.59,18.35%,992.85,Card,North
25-06-2022,2022,6,Q2,Store_2,Electronics,Laptop,6,120.64,723.84,356.91,50.69%,366.93,135.53,18.72%,231.40,Cash,South
31-05-2022,2022,5,Q2,Store_7,Electronics,Camera,14,134.64,1884.96,1488.09,21.05%,396.87,492.06,26.10%,-95.19,Card,South
10-10-2023,2023,10,Q4,Store_1,Toys,Puzzle,4,472.08,1888.32,1340.19,29.03%,548.13,325.71,17.25%,222.42,Cash,South
15-11-2023,2023,11,Q4,Store_9,Home Decor,Chair,5,202.43,1012.15,627.8,37.97%,384.35,244.28,24.13%,140.07,Digital Wallet,East
30-01-2023,2023,1,Q1,Store_6,Home Decor,Chair,16,329.56,5272.96,2719.8,48.42%,2553.16,991.99,18.81%,1561.17,Card,West
31-01-2022,2022,1,Q1,Store_8,Groceries,Fruits,8,424.41,3395.28,2690.56,20.76%,704.72,786.20,23.16%,-81.48,Card,North
30-11-2022,2022,11,Q4,Store_3,Home Decor,Curtains,10,389.63,3896.30,3033.29,22.15%,863.01,723.28,18.56%,139.73,Cash,North
14-11-2024,2024,11,Q4,Store_1,Home Decor,Lamp,7,12.3,86.10,53.17,38.25%,32.93,10.55,12.25%,22.38,Cash,West
04-09-2024,2024,9,Q3,Store_8,Home Decor,Lamp,7,304.38,2130.66,1261.46,40.79%,869.20,560.65,26.31%,308.55,Card,West
18-10-2024,2024,10,Q4,Store_7,Toys,Puzzle,7,404.04,2828.28,1978.33,30.05%,849.95,462.14,16.34%,387.81,Digital Wallet,East
21-11-2022,2022,11,Q4,Store_6,Sports,Gym Bag,8,342.17,2737.36,1498.11,45.27%,1239.25,793.68,28.99%,445.57,Card,North
25-02-2022,2022,2,Q1,Store_10,Clothing,Jacket,6,67.89,407.34,222.96,45.26%,184.38,76.92,18.88%,107.46,Digital Wallet,North
05-01-2023,2023,1,Q1,Store_5,Sports,Tennis Racket,1,293.28,293.28,141.61,51.72%,151.67,50.97,17.38%,100.70,Digital Wallet,West
26-12-2022,2022,12,Q4,Store_9,Groceries,Milk,9,170.23,1532.07,738.71,51.78%,793.36,319.87,20.88%,473.49,Card,West
24-06-2023,2023,6,Q2,Store_10,Home Decor,Curtains,2,274.37,548.74,338.79,38.26%,209.95,109.44,19.94%,100.51,Digital Wallet,East
03-09-2024,2024,9,Q3,Store_9,Sports,Gym Bag,17,138.86,2360.62,1393.49,40.97%,967.13,653.92,27.70%,313.21,Digital Wallet,South
12-08-2022,2022,8,Q3,Store_1,Groceries,Bread,12,305.26,3663.12,2024.18,44.74%,1638.94,801.90,21.89%,837.04,Card,North
12-07-2022,2022,7,Q3,Store_7,Electronics,Headphones,9,492.45,4432.05,2333.09,47.36%,2098.96,1060.48,23.93%,1038.48,Card,West
07-10-2024,2024,10,Q4,Store_10,Sports,Running Shoes,5,242.92,1214.60,753.94,37.93%,460.66,274.93,22.64%,185.73,Card,East
19-03-2022,2022,3,Q1,Store_2,Home Decor,Table,9,367.99,3311.91,2202.31,33.50%,1109.60,652.91,19.71%,456.69,Cash,North
17-07-2024,2024,7,Q3,Store_7,Clothing,Jacket,11,307.16,3378.76,1465.33,56.63%,1913.43,561.27,16.61%,1352.16,Digital Wallet,South
11-05-2023,2023,5,Q2,Store_1,Toys,Doll,4,14.81,59.24,47.35,20.07%,11.89,12.09,20.41%,-0.20,Digital Wallet,North
30-11-2024,2024,11,Q4,Store_3,Sports,Gym Bag,3,143.01,429.03,323.35,24.63%,105.68,118.13,27.53%,-12.45,Cash,East
17-01-2022,2022,1,Q1,Store_7,Sports,Basketball,1,94.57,94.57,73.72,22.05%,20.85,27.11,28.67%,-6.26,Cash,South
22-11-2023,2023,11,Q4,Store_3,Home Decor,Lamp,7,78.15,547.05,381.97,30.18%,165.08,124.30,22.72%,40.78,Cash,South
11-08-2022,2022,8,Q3,Store_10,Electronics,Laptop,19,109.43,2079.17,1531.62,26.34%,547.55,220.54,10.61%,327.01,Card,North
29-07-2023,2023,7,Q3,Store_10,Groceries,Rice,7,367.16,2570.12,1450.8,43.55%,1119.32,603.49,23.48%,515.83,Card,East
28-06-2024,2024,6,Q2,Store_8,Sports,Running Shoes,18,12.82,230.76,142.2,38.38%,88.56,37.91,16.43%,50.65,Card,South
03-10-2022,2022,10,Q4,Store_9,Groceries,Bread,7,249.6,1747.20,1314.4,24.77%,432.80,413.49,23.67%,19.31,Cash,North
19-10-2022,2022,10,Q4,Store_8,Electronics,Camera,13,178.17,2316.21,1041.44,55.04%,1274.77,247.92,10.70%,1026.85,Card,East
24-10-2024,2024,10,Q4,Store_7,Groceries,Bread,5,305.95,1529.75,850.14,44.43%,679.61,443.20,28.97%,236.41,Card,West
29-12-2023,2023,12,Q4,Store_6,Toys,Doll,19,265.43,5043.17,3636.5,27.89%,1406.67,1491.26,29.57%,-84.59,Cash,East
06-05-2023,2023,5,Q2,Store_8,Electronics,Smartphone,15,284.46,4266.90,1850.35,56.63%,2416.55,738.36,17.30%,1678.19,Card,West
12-11-2023,2023,11,Q4,Store_4,Groceries,Milk,5,23.82,119.10,67.05,43.70%,52.05,25.54,21.44%,26.51,Card,South
18-08-2022,2022,8,Q3,Store_3,Clothing,Shoes,3,119.38,358.14,239.51,33.12%,118.63,37.23,10.40%,81.40,Card,North
04-09-2024,2024,9,Q3,Store_8,Toys,Puzzle,15,182.59,2738.85,2021.51,26.19%,717.34,446.37,16.30%,270.97,Cash,East
